pathway	pval	padj	log2err	ES	NES	size	leadingEdge
BETA OXIDATION OF OCTANOYL-COA TO HEXANOYL-COA%REACTOME%R-HSA-77348.3	0.27672955974842767	0.6117375943608035	0.11724971674979229	-0.6465422836746695	-1.225059818692836	5	
B CELL DIFFERENTIATION%GOBP%GO:0030183	0.27689243027888444	0.611960239848686	0.11378726182188	-0.3409120333113875	-1.101512371429777	38	
BIOCARTA_SUMO_PATHWAY%MSIGDB_C2%BIOCARTA_SUMO_PATHWAY	0.27718550106609807	0.6121957028929569	0.11828752612408502	-0.6066366966568365	-1.2044599151799775	6	
SIGNALING BY MAPK MUTANTS%REACTOME DATABASE ID RELEASE 93%9652817	0.2777777777777778	0.6130650982452521	0.11828752612408502	-0.5801683666362414	-1.2061341327147557	7	
XENOBIOTIC TRANSMEMBRANE TRANSPORT%GOBP%GO:0006855	0.2778904665314402	0.6130650982452521	0.1147507192270233	-0.5063553838295093	-1.1720211254856021	10	
G ALPHA (12 13) SIGNALLING EVENTS%REACTOME%R-HSA-416482.7	0.27892561983471076	0.6145305730973984	0.11573444770168878	-0.3100696677523376	-1.1013731066063335	61	
DISEASES OF BRANCHED-CHAIN AMINO ACID CATABOLISM%REACTOME DATABASE ID RELEASE 93%9865118	0.27906976744186046	0.6145305730973984	0.11724971674979229	-0.47005090255904713	-1.1549848060444832	13	
CELLULAR RESPONSE TO TYPE I INTERFERON%GOBP%GO:0071357	0.2791164658634538	0.6145305730973984	0.11378726182188	-0.39408597138429924	-1.1350855109856923	24	
FATTY ACID ELONGATION, SATURATED FATTY ACID%GOBP%GO:0019367	0.279317697228145	0.6148361383653734	0.11776578836269024	-0.6050474558191361	-1.2013045226771397	6	
FATTY ACID ELONGATION%GOBP%GO:0030497	0.2795918367346939	0.6151132608812859	0.1147507192270233	-0.4827045375654585	-1.1523932906529664	11	
COLLAGEN CHAIN TRIMERIZATION%REACTOME DATABASE ID RELEASE 93%8948216	0.2796780684104628	0.6151132608812859	0.11378726182188	-0.38917356229015715	-1.131444564406579	25	
SENESCENCE-ASSOCIATED SECRETORY PHENOTYPE (SASP)%REACTOME%R-HSA-2559582.4	0.27983539094650206	0.6151682410937932	0.11524000314778066	-0.3147583002536715	-1.1009433068195709	56	
B CELL MEDIATED IMMUNITY%GOBP%GO:0019724	0.2804123711340206	0.6155708151989728	0.11524000314778066	-0.4207142809765524	-1.1493664807953594	19	
IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE%GOBP%GO:0016064	0.2804123711340206	0.6155708151989728	0.11524000314778066	-0.4207142809765524	-1.1493664807953594	19	
POLY(A)-DEPENDENT SNORNA 3'-END PROCESSING%GOBP%GO:0071051	0.2806652806652807	0.6156912797670037	0.11573444770168878	-0.5435709222144809	-1.1752316089917063	8	
T CELL MIGRATION%GOBP%GO:0072678	0.2809224318658281	0.615890061044521	0.11623414877971643	-0.6456086440364127	-1.2232907705812932	5	
REGULATION OF DOUBLE-STRAND BREAK REPAIR VIA NONHOMOLOGOUS END JOINING%GOBP%GO:2001032	0.28112449799196787	0.6161958609147186	0.11331290842208036	-0.39327740936560923	-1.1327566104442077	24	
SOMATIC DIVERSIFICATION OF IMMUNE RECEPTORS VIA SOMATIC MUTATION%GOBP%GO:0002566	0.2824742268041237	0.6172587121210549	0.1147507192270233	-0.5248112195865604	-1.1754866663514074	9	
SOMATIC HYPERMUTATION OF IMMUNOGLOBULIN GENES%GOBP%GO:0016446	0.2824742268041237	0.6172587121210549	0.1147507192270233	-0.5248112195865604	-1.1754866663514074	9	
TRANSCRIPTIONAL REGULATION OF MEMORY B CELL DIFFERENTIATION%WIKIPATHWAYS_20250810%WP5491%HOMO SAPIENS	0.2824742268041237	0.6172587121210549	0.1147507192270233	-0.41758151423678314	-1.1408079477346715	19	
PYRIMIDINE NUCLEOSIDE METABOLIC PROCESS%GOBP%GO:0006213	0.28274428274428276	0.6172587121210549	0.11524000314778066	-0.5418756630796814	-1.171566361203006	8	
RNA POLYMERASE III TRANSCRIPTION INITIATION FROM TYPE 2 PROMOTER%REACTOME%R-HSA-76066.4	0.28286852589641437	0.6172587121210549	0.11237851911047504	-0.384443225711046	-1.1368105681004406	27	
CELLULAR RESPONSE TO ERYTHROPOIETIN%GOBP%GO:0036018	0.2830188679245283	0.6172587121210549	0.11573444770168878	-0.6451757288344347	-1.2224704885483375	5	
POSITIVE REGULATION OF TELOMERE CAPPING%GOBP%GO:1904355	0.2830188679245283	0.6172587121210549	0.11573444770168878	-0.6450769569727178	-1.2222833369233592	5	
RESPONSE TO ERYTHROPOIETIN%GOBP%GO:0036017	0.2830188679245283	0.6172587121210549	0.11573444770168878	-0.6451757288344347	-1.2224704885483375	5	
CELLULAR RESPONSE TO ABIOTIC STIMULUS%GOBP%GO:0071214	0.2832618025751073	0.6172587121210549	0.11724971674979229	-0.25285791011732717	-1.0622127031681279	178	
CELLULAR RESPONSE TO ENVIRONMENTAL STIMULUS%GOBP%GO:0104004	0.2832618025751073	0.6172587121210549	0.11724971674979229	-0.25285791011732717	-1.0622127031681279	178	
NUCLEOBASE-CONTAINING COMPOUND TRANSPORT%GOBP%GO:0015931	0.2836438923395445	0.6177039034670804	0.1147507192270233	-0.26680898955297844	-1.0795938313384672	134	
MITOCHONDRIAL FATTY ACID BETA-OXIDATION%REACTOME DATABASE ID RELEASE 93%77289	0.2837022132796781	0.6177039034670804	0.11284335567556247	-0.3657502744564431	-1.120920553396014	32	
BIOCARTA_LIS1_PATHWAY%MSIGDB_C2%BIOCARTA_LIS1_PATHWAY	0.28421052631578947	0.6181363770893187	0.11573444770168878	-0.4796218406605658	-1.157989926474723	12	
DOWNSTREAM SIGNALING EVENTS OF B CELL RECEPTOR (BCR)%REACTOME%R-HSA-1168372.5	0.28421052631578947	0.6181363770893187	0.11573444770168878	-0.3096553204843856	-1.1007301356058035	63	
REGULATION OF WOUND HEALING, SPREADING OF EPIDERMAL CELLS%GOBP%GO:1903689	0.28482328482328484	0.6190662389337886	0.1147507192270233	-0.5405691050888539	-1.1687415076520737	8	
SENSORY SYSTEM DEVELOPMENT%GOBP%GO:0048880	0.2851153039832285	0.6192908944799806	0.11524000314778066	-0.2739677337554432	-1.0849196448920049	121	
GTP METABOLIC PROCESS%GOBP%GO:0046039	0.28512396694214875	0.6192908944799806	0.11426650248443287	-0.4406252967086124	-1.1373830685947464	15	
REGULATION OF DNA BINDING%GOBP%GO:0051101	0.285132382892057	0.6192908944799806	0.11331290842208036	-0.3750362705526316	-1.1341804589674511	31	
FOLATE METABOLISM%WIKIPATHWAYS_20250810%WP176%HOMO SAPIENS	0.2857142857142857	0.6200447117352561	0.11237851911047504	-0.3874447590513022	-1.1264184135652417	25	
ACYL CHAIN REMODELLING OF PG%REACTOME%R-HSA-1482925.3	0.2863247863247863	0.6207631289444734	0.11623414877971643	-0.5765540750325835	-1.1986202441274976	7	
SULFUR COMPOUND METABOLIC PROCESS%GOBP%GO:0006790	0.2875816993464052	0.6215516697178208	0.11724971674979229	-0.26030119016043046	-1.069631394576524	155	
POSITIVE REGULATION OF PROTEIN POLYUBIQUITINATION%GOBP%GO:1902916	0.28775510204081634	0.6215964753606578	0.11284335567556247	-0.4808832440163086	-1.1480451930010662	11	
POSITIVE REGULATION OF GLYCOPROTEIN BIOSYNTHETIC PROCESS%GOBP%GO:0010560	0.2880324543610548	0.6219227073769618	0.11237851911047504	-0.49969979885059634	-1.1566159645119862	10	
ESTABLISHMENT OF PROTEIN LOCALIZATION TO CHROMOSOME%GOBP%GO:0070199	0.28842105263157897	0.6221669896368691	0.1147507192270233	-0.47814226627732165	-1.1544176699884316	12	
BIOCARTA_MALATEX_PATHWAY%MSIGDB_C2%BIOCARTA_MALATEX_PATHWAY	0.28846153846153844	0.6221669896368691	0.11573444770168878	-0.5750743525500416	-1.1955439926533145	7	
FORMATION OF THE BETA-CATENIN:TCF TRANSACTIVATING COMPLEX%REACTOME DATABASE ID RELEASE 93%201722	0.28888888888888886	0.6228158528574556	0.1119183163251045	-0.3313897233826407	-1.0880540831480439	41	
ISOCITRATE METABOLIC PROCESS%GOBP%GO:0006102	0.2893081761006289	0.6232294334436879	0.11426650248443287	-0.6442318746128163	-1.2206820859785372	5	
FATTY ACID DERIVATIVE BIOSYNTHETIC PROCESS%GOBP%GO:1901570	0.2894211576846307	0.6232294334436879	0.11101149245045029	-0.3796922403008951	-1.136078054283648	28	
KITRECEPTOR%NETPATH%KITRECEPTOR	0.29012345679012347	0.6234557915171481	0.11284335567556247	-0.33108276026449596	-1.0969147798366956	44	
CADHERIN SIGNALING PATHWAY%PANTHER PATHWAY%P00012	0.29098360655737704	0.6247327933196543	0.11237851911047504	-0.30013157031685644	-1.102861761169524	73	
NUCLEOTIDE-LIKE (PURINERGIC) RECEPTORS%REACTOME DATABASE ID RELEASE 93%418038	0.2914046121593291	0.6252276773416332	0.11378726182188	-0.6421127311313513	-1.2166667607712938	5	
PHENYLALANINE AND TYROSINE METABOLISM%REACTOME%R-HSA-8963691.2	0.2914046121593291	0.6252276773416332	0.11378726182188	-0.6434061184977427	-1.2191174541483232	5	
GPER1 SIGNALING%REACTOME%R-HSA-9634597.3	0.2915811088295688	0.6253338265162132	0.11237851911047504	-0.35857304139217205	-1.1125124435180425	34	
SIGNALING BY NOTCH4%REACTOME DATABASE ID RELEASE 93%9013694	0.2915811088295688	0.6253338265162132	0.11237851911047504	-0.3010666742681882	-1.0906116075244403	69	
REGULATION OF PTEN STABILITY AND ACTIVITY%REACTOME%R-HSA-8948751.3	0.2927835051546392	0.6266726367663187	0.11237851911047504	-0.31990029589225666	-1.1064193868704624	54	
RESPIRATORY CHAIN COMPLEX IV ASSEMBLY%GOBP%GO:0008535	0.29282868525896416	0.6266726367663187	0.11012226383553594	-0.38202787825790446	-1.1296683106051049	27	
FRUCTOSE-1,6-DIPHOSPHATASE DEFICIENCY%SMPDB%SMP0000562	0.2930327868852459	0.6266726367663187	0.1119183163251045	-0.42718872181999534	-1.1357960398408125	17	
GLUCONEOGENESIS%PATHWHIZ%PW000152	0.2930327868852459	0.6266726367663187	0.1119183163251045	-0.42718872181999534	-1.1357960398408125	17	
GLYCOGEN STORAGE DISEASE TYPE 1A (GSD1A) OR VON GIERKE DISEASE%SMPDB%SMP0000374	0.2930327868852459	0.6266726367663187	0.1119183163251045	-0.42718872181999534	-1.1357960398408125	17	
GLYCOGENOSIS, TYPE IA. VON GIERKE DISEASE%SMPDB%SMP0000581	0.2930327868852459	0.6266726367663187	0.1119183163251045	-0.42718872181999534	-1.1357960398408125	17	
GLYCOGENOSIS, TYPE IB%SMPDB%SMP0000573	0.2930327868852459	0.6266726367663187	0.1119183163251045	-0.42718872181999534	-1.1357960398408125	17	
GLYCOGENOSIS, TYPE IC%SMPDB%SMP0000574	0.2930327868852459	0.6266726367663187	0.1119183163251045	-0.42718872181999534	-1.1357960398408125	17	
PHOSPHOENOLPYRUVATE CARBOXYKINASE DEFICIENCY 1 (PEPCK1)%SMPDB%SMP0000560	0.2930327868852459	0.6266726367663187	0.1119183163251045	-0.42718872181999534	-1.1357960398408125	17	
TRIOSEPHOSPHATE ISOMERASE DEFICIENCY%PATHWHIZ%PW000539	0.2930327868852459	0.6266726367663187	0.1119183163251045	-0.42718872181999534	-1.1357960398408125	17	
REGULATION OF MRNA SPLICING, VIA SPLICEOSOME%GOBP%GO:0048024	0.29338842975206614	0.6270775141707036	0.11237851911047504	-0.2840101101369176	-1.072204922160321	89	
TRANSCRIPTION REGULATION BY BZIP TRANSCRIPTION FACTOR%PANTHER PATHWAY%P00055	0.294238683127572	0.6278877490407615	0.1119183163251045	-0.3292567590664366	-1.0908650305215977	44	
DNA REPAIR-DEPENDENT CHROMATIN REMODELING%GOBP%GO:0140861	0.294478527607362	0.6282633982279711	0.11146266692298015	-0.3916307832997526	-1.1187629511893358	23	
GMP METABOLIC PROCESS%GOBP%GO:0046037	0.2948453608247423	0.6289097536136075	0.1119183163251045	-0.5157795887164276	-1.1552573700501347	9	
RHOC GTPASE CYCLE%REACTOME%R-HSA-9013106.2	0.29508196721311475	0.6292781133160771	0.11146266692298015	-0.3025880491486198	-1.0951686068958162	68	
TCR SIGNALING%REACTOME%R-HSA-202403.7	0.2965235173824131	0.630849298216776	0.11101149245045029	-0.2918951933064937	-1.0846673339997817	76	
REGULATION OF SYNAPTIC VESICLE RECYCLING%GOBP%GO:1903421	0.297008547008547	0.6311992561722758	0.11378726182188	-0.5715831734466942	-1.1882860473358512	7	
ROBO RECEPTORS BIND AKAP5%REACTOME%R-HSA-9010642.2	0.297008547008547	0.6311992561722758	0.11378726182188	-0.571933113825477	-1.1890135517286056	7	
TRANSCRIPTION-DEPENDENT TETHERING OF RNA POLYMERASE II GENE DNA AT NUCLEAR PERIPHERY%GOBP%GO:0000972	0.297008547008547	0.6311992561722758	0.11378726182188	-0.5728810467199581	-1.190984245556995	7	
PROTEASOME DEGRADATION%WIKIPATHWAYS_20250810%WP183%HOMO SAPIENS	0.298	0.6328964624676444	0.10925003948071095	-0.3344281752389094	-1.0879991653267378	39	
MITOCHONDRIAL IRON-SULFUR CLUSTER BIOGENESIS%REACTOME%R-HSA-1362409.5	0.29817444219066935	0.633130376926748	0.11012226383553594	-0.49507659143820576	-1.1459149886206195	10	
IONOTROPIC GLUTAMATE RECEPTOR PATHWAY%PANTHER PATHWAY%P00037	0.2985685071574642	0.6335572244552571	0.11056471633661853	-0.391352507041457	-1.1179680055894174	23	
NEGATIVE REGULATION OF CALCIUM ION TRANSPORT%GOBP%GO:0051926	0.2985685071574642	0.6335572244552571	0.11056471633661853	-0.3908804968914597	-1.1166196246885265	23	
HISTONE MRNA METABOLIC PROCESS%GOBP%GO:0008334	0.29896907216494845	0.6335739457278367	0.11101149245045029	-0.40189265966058313	-1.1191438903226854	20	
POSITIVE REGULATION OF ORGANELLE ASSEMBLY%GOBP%GO:1902117	0.29918032786885246	0.6335739457278367	0.11056471633661853	-0.3020419804795711	-1.0931921994823899	68	
SENSORY PERCEPTION OF PAIN%GOBP%GO:0019233	0.29918032786885246	0.6335739457278367	0.11056471633661853	-0.4236967640052026	-1.126511731396443	17	
NEGATIVE REGULATION OF BLOOD PRESSURE%GOBP%GO:0045776	0.2993762993762994	0.6335739457278367	0.11146266692298015	-0.5383471934880553	-1.1639376069301481	8	
REGULATION OF DNA STRAND ELONGATION%GOBP%GO:0060382	0.29938900203665986	0.6335739457278367	0.11012226383553594	-0.42560467397183804	-1.1239037997062706	16	
SIGNALING EVENTS MEDIATED BY PRL%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY PRL	0.29938900203665986	0.6335739457278367	0.11012226383553594	-0.39696904531714294	-1.1211485975438535	21	
TISSUE MIGRATION%GOBP%GO:0090130	0.29938900203665986	0.6335739457278367	0.11012226383553594	-0.4234902014156454	-1.1183200646450417	16	
INTRACELLULAR AMINO ACID HOMEOSTASIS%GOBP%GO:0080144	0.29979035639413	0.6337337245179377	0.1119183163251045	-0.637937537108185	-1.2087556580295569	5	
FORMYLTETRAHYDROFORMATE BIOSYNTHESIS%PANTHER PATHWAY%P02743	0.3006396588486141	0.635077897666478	0.11284335567556247	-0.597322736983911	-1.1859673130352912	6	
IMMUNOGLOBULIN V(D)J RECOMBINATION%GOBP%GO:0033152	0.3006396588486141	0.635077897666478	0.11284335567556247	-0.5989519267067254	-1.1892020229138187	6	
IL2 SIGNALING EVENTS MEDIATED BY STAT5%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL2 SIGNALING EVENTS MEDIATED BY STAT5	0.3008298755186722	0.6352071529823818	0.11101149245045029	-0.4218979562667024	-1.1316754321974083	18	
PID_IL2_STAT5_PATHWAY%MSIGDB_C2%PID_IL2_STAT5_PATHWAY	0.3008298755186722	0.6352071529823818	0.11101149245045029	-0.4218979562667024	-1.1316754321974083	18	
PURINE NUCLEOSIDE MONOPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009126	0.30103092783505153	0.6353591673020188	0.11056471633661853	-0.40960967309717583	-1.1190293502151811	19	
HEDGEHOG SIGNALING EVENTS MEDIATED BY GLI PROTEINS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HEDGEHOG SIGNALING EVENTS MEDIATED BY GLI PROTEINS	0.30120481927710846	0.6354951954405818	0.10882012676916121	-0.3247572687716589	-1.0865812984013392	46	
CHONDROITIN SULFATE PROTEOGLYCAN METABOLIC PROCESS%GOBP%GO:0050654	0.3013972055888224	0.6354951954405818	0.10839425585339667	-0.38366726085832675	-1.1194831353940673	26	
BETA1 ADRENERGIC RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P04377	0.3014256619144603	0.6354951954405818	0.10968406197054928	-0.4210995339664926	-1.1120069755408681	16	
POSITIVE REGULATION OF PROTEIN MONOUBIQUITINATION%GOBP%GO:1902527	0.3018867924528302	0.635530758710833	0.11146266692298015	-0.6364602451984875	-1.2059565047417558	5	
REGULATION OF PROTEIN MONOUBIQUITINATION%GOBP%GO:1902525	0.3018867924528302	0.635530758710833	0.11146266692298015	-0.6364602451984875	-1.2059565047417558	5	
NOTCH SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NOTCH SIGNALING PATHWAY	0.30303030303030304	0.6364283120521125	0.10882012676916121	-0.3236715956892471	-1.1058081726548838	50	
E3 UBIQUITIN LIGASES UBIQUITINATE TARGET PROTEINS%REACTOME%R-HSA-8866654.5	0.3032128514056225	0.636442594474124	0.10839425585339667	-0.3248248553975216	-1.0959580040075185	47	
SERINE METABOLISM%WIKIPATHWAYS_20250810%WP4688%HOMO SAPIENS	0.3034188034188034	0.636442594474124	0.11237851911047504	-0.568948007665017	-1.182807700742998	7	
UV PROTECTION%GOBP%GO:0009650	0.30561330561330563	0.6373613095058281	0.11012226383553594	-0.5363373222594974	-1.1595921496930661	8	
BILE ACID INDIRECT SIGNALLING PATHWAY%SMPDB%SMP0086851	0.3060796645702306	0.6373613095058281	0.11056471633661853	-0.6346245415841326	-1.2024782376681873	5	
KIDNEY MESENCHYME DEVELOPMENT%GOBP%GO:0072074	0.3060796645702306	0.6373613095058281	0.11056471633661853	-0.6351402568373425	-1.2034554081496036	5	
METANEPHRIC MESENCHYME DEVELOPMENT%GOBP%GO:0072075	0.3060796645702306	0.6373613095058281	0.11056471633661853	-0.6351402568373425	-1.2034554081496036	5	
REGULATION OF ALTERNATIVE MRNA SPLICING, VIA SPLICEOSOME%GOBP%GO:0000381	0.3060796645702306	0.6373613095058281	0.11056471633661853	-0.308709221469279	-1.086910358827638	59	
SALIVARY GLAND DEVELOPMENT%GOBP%GO:0007431	0.3060796645702306	0.6373613095058281	0.11056471633661853	-0.6354632517729322	-1.2040674147069834	5	
SALIVARY GLAND MORPHOGENESIS%GOBP%GO:0007435	0.3060796645702306	0.6373613095058281	0.11056471633661853	-0.6354632517729322	-1.2040674147069834	5	
G PROTEIN-COUPLED RECEPTOR SIGNALING PATHWAY, COUPLED TO CYCLIC NUCLEOTIDE SECOND MESSENGER%GOBP%GO:0007187	0.30612244897959184	0.6373613095058281	0.10882012676916121	-0.4762673653646998	-1.1370253927410348	11	
MIDBRAIN DEVELOPMENT%GOBP%GO:0030901	0.30707070707070705	0.638930300468762	0.10797236031734525	-0.32253909036961	-1.1019390236325142	50	
BIOCARTA_MELANOCYTE_PATHWAY%MSIGDB_C2%BIOCARTA_MELANOCYTE_PATHWAY	0.3081761006289308	0.640148077382374	0.11012226383553594	-0.6336960193607126	-1.200718885966996	5	
SPERM CAPACITATION%GOBP%GO:0048240	0.3081761006289308	0.640148077382374	0.11012226383553594	-0.6339854779169052	-1.2012673482336136	5	
NEGATIVE REGULATION OF T CELL RECEPTOR SIGNALING PATHWAY%GOBP%GO:0050860	0.30927835051546393	0.6418217007866177	0.10882012676916121	-0.4085203737295284	-1.1160534489032041	19	
NEGATIVE REGULATION OF MYOBLAST DIFFERENTIATION%GOBP%GO:0045662	0.31020408163265306	0.6424860385516122	0.10797236031734525	-0.473597945001267	-1.1306525044059315	11	
G ALPHA (I) SIGNALLING EVENTS%REACTOME%R-HSA-418594.9	0.31027253668763105	0.6424860385516122	0.10968406197054928	-0.27195787248968567	-1.0723120056406703	118	
CELLULAR RESPONSE TO EXOGENOUS DSRNA%GOBP%GO:0071360	0.311340206185567	0.6431594899665551	0.10839425585339667	-0.5115666544595705	-1.145821123528858	9	
IRF3-MEDIATED INDUCTION OF TYPE I IFN%REACTOME%R-HSA-3270619.3	0.31185031185031187	0.6431594899665551	0.10882012676916121	-0.5335808479677883	-1.15363249367653	8	
DNA PROTECTION%GOBP%GO:0042262	0.31236897274633124	0.6431594899665551	0.10925003948071095	-0.6328770969213304	-1.1991672024956364	5	
GLOMERULUS DEVELOPMENT%GOBP%GO:0032835	0.3128834355828221	0.6436795459148489	0.10755437526516934	-0.3872808947824139	-1.1063367213766562	23	
CANCER IMMUNOTHERAPY BY CTLA4 BLOCKADE%WIKIPATHWAYS_20250810%WP4582%HOMO SAPIENS	0.31446540880503143	0.6459892374492675	0.10882012676916121	-0.6324296553499582	-1.1983193960889378	5	
CILIARY LANDSCAPE%WIKIPATHWAYS_20250810%WP4352%HOMO SAPIENS	0.3146551724137931	0.6462010764318421	0.11056471633661853	-0.2546881476112615	-1.0563032015503	163	
PROTEIN PHOSPHORYLATION%GOBP%GO:0006468	0.31469979296066253	0.6462010764318421	0.10797236031734525	-0.2422443101988529	-1.0570846837591104	252	
MESONEPHRIC EPITHELIUM DEVELOPMENT%GOBP%GO:0072163	0.3154639175257732	0.6475000483549641	0.10755437526516934	-0.4066968695144002	-1.1110717434626556	19	
MESONEPHRIC TUBULE DEVELOPMENT%GOBP%GO:0072164	0.3154639175257732	0.6475000483549641	0.10755437526516934	-0.4066968695144002	-1.1110717434626556	19	
RRNA CATABOLIC PROCESS%GOBP%GO:0016075	0.3157894736842105	0.6480331717162853	0.10882012676916121	-0.4722029867109461	-1.140077985417546	12	
NEGATIVE REGULATION OF NEURAL PRECURSOR CELL PROLIFERATION%GOBP%GO:2000178	0.3162393162393162	0.6485507826895037	0.10968406197054928	-0.5640817708447365	-1.1726910955222698	7	
REGULATION OF RAS BY GAPS%REACTOME DATABASE ID RELEASE 93%5658442	0.3172268907563025	0.6491022939579919	0.10839425585339667	-0.31959984079677545	-1.0895239334801432	52	
REPRODUCTIVE STRUCTURE DEVELOPMENT%GOBP%GO:0048608	0.3172690763052209	0.6491022939579919	0.10552093684319848	-0.3187535797164128	-1.0664939997443417	46	
REPRODUCTIVE SYSTEM DEVELOPMENT%GOBP%GO:0061458	0.3172690763052209	0.6491022939579919	0.10552093684319848	-0.3187535797164128	-1.0664939997443417	46	
REGULATION OF STRESS-ACTIVATED MAPK CASCADE%GOBP%GO:0032872	0.31736526946107785	0.6491022939579919	0.10512513159700079	-0.3793737371642292	-1.106955281554769	26	
REGULATION OF STRESS-ACTIVATED PROTEIN KINASE SIGNALING CASCADE%GOBP%GO:0070302	0.31736526946107785	0.6491022939579919	0.10512513159700079	-0.3793737371642292	-1.106955281554769	26	
ASSEMBLY OF COLLAGEN FIBRILS AND OTHER MULTIMERIC STRUCTURES%REACTOME%R-HSA-2022090.5	0.31771894093686354	0.6492466240227434	0.1063232559327084	-0.3649982805237244	-1.1038236827513253	31	
MESONEPHROS DEVELOPMENT%GOBP%GO:0001823	0.31771894093686354	0.6492466240227434	0.1063232559327084	-0.38664696285728656	-1.0919962280830193	21	
CIRCADIAN BEHAVIOR%GOBP%GO:0048512	0.3178947368421053	0.6492466240227434	0.10839425585339667	-0.47089317305482514	-1.1369155960291517	12	
